Layer_Src,Layer_Dst,Neuron_Src_ID,Neuron_Dst_ID,Base_Weight,Spline_0,Spline_1,Spline_2,Spline_3,Spline_4,Spline_5,Spline_6,Spline_7,Spline_8,Spline_9,Spline_10
0,1,0,16,0.0984789,-0.94663286,-0.30169573,-0.0002681169,0.2625964,0.17578578,0.07503352,-0.17798778,-0.06595478,-0.073826075,-0.04147296,-0.06351263
0,1,1,16,0.020765707,0.029699735,-0.17724648,-0.07083484,0.052357756,0.12919566,0.02008717,0.027408496,0.11414468,-0.03820819,0.0036733989,-0.012826219
0,1,2,16,0.075590335,0.07885777,-0.068464145,0.010680597,0.04858913,-0.12017379,0.063910656,-0.10244562,0.07745881,0.10509771,0.108893305,-0.03149405
0,1,3,16,0.077537924,-0.9996577,-0.0635665,0.038971886,0.21788138,-0.13594738,0.084776044,-0.04269198,0.04134199,-0.0033988617,0.061501976,-0.064670265
0,1,4,16,0.065644205,0.08965636,0.040341344,0.023982467,-0.006241307,0.024208965,-0.008697607,0.03448603,0.0123157995,0.13109888,0.114697374,0.039002143
0,1,5,16,-0.011920084,-0.053246353,0.05898153,-0.010479736,-0.043114588,-0.0034680641,-0.068847746,0.069117434,0.09180553,-0.05365947,-0.017805623,0.08083067
0,1,6,16,-0.063144915,-0.999438,-0.13138768,-0.0026512502,0.078291826,-0.15103519,-0.09155843,0.18534744,0.064195074,0.004668609,-0.005175531,0.014693535
0,1,7,16,0.022832204,-0.10605737,-0.18113178,-0.08041147,0.07828297,0.114796124,0.091975,-0.03766747,0.043271028,0.00029660703,0.021966944,-0.09811893
0,1,8,16,-0.0022684787,0.0020863116,0.058544107,0.046971362,0.049128387,-0.036081787,-0.0106184855,-0.066190004,-0.07077767,0.02000212,0.022670327,0.021616928
0,1,0,17,-0.05774228,-0.09339207,0.17861527,0.25661656,0.15725377,-0.091862954,-0.11972274,-0.08086742,-0.013963766,-0.068045005,-0.061989732,-0.013387147
0,1,1,17,-0.01703462,0.06535324,-0.13191831,-0.051933877,-0.10733413,0.17536111,0.023850374,-0.007149568,0.09674306,-0.058924504,0.0753769,0.048600473
0,1,2,17,-0.07973947,-0.057885118,0.06774194,0.04696698,-0.048892774,-0.055420846,0.057112284,0.04013259,0.010592985,-0.092280574,-0.015512422,0.045574643
0,1,3,17,0.08738028,-0.07602904,0.0744688,0.11026239,0.10306713,-0.15065183,0.0020136316,0.08759135,0.025678588,-0.111320704,-0.037202086,-0.08225858
0,1,4,17,0.06018619,0.03306573,0.03389536,-0.12763919,0.028459562,0.040065978,0.077772886,0.050113242,-0.005581759,0.08050609,0.012546534,-0.010731369
0,1,5,17,0.10497164,-0.032937817,0.042150043,-0.055494554,-0.10291195,0.05912107,-0.033279076,0.03855077,-0.07577739,-0.049090426,0.067757115,-0.006043963
0,1,6,17,0.08984492,-0.10251125,0.06839071,0.10258043,0.20564595,-0.048975132,-0.09599644,0.056390315,-0.08722232,-0.098762676,-0.09422574,0.08243306
0,1,7,17,-0.06699895,0.049525164,-0.06217266,-0.09572016,0.054659735,0.1354143,0.0246671,0.11451532,0.044726655,0.12727149,-0.06119676,-0.0436477
0,1,8,17,-0.0066368217,-0.023951396,-0.08069791,-0.07212917,-0.00014349341,-0.024450397,0.09340299,0.03996537,0.03152874,-0.09599315,0.07803272,0.051013865
0,1,0,18,-0.013707098,0.46023268,0.2642767,-0.37154135,0.2597597,-0.18014345,-0.021831343,0.13281408,0.0069321124,-0.013175491,0.03443385,0.07795305
0,1,1,18,-0.042366806,-0.0048499107,-0.3075826,-0.15989612,0.15182407,-0.06591262,0.024017481,-0.0049293013,-0.04203305,0.09522318,0.088789456,0.029051282
0,1,2,18,0.08233392,0.027759172,-0.100209795,0.045341786,0.11909974,0.122287974,-0.0342967,-0.00233531,0.029778024,0.069501795,-0.03833084,-0.0501269
0,1,3,18,0.005801678,0.76664287,0.38386622,-0.15451607,0.14858468,-0.03273332,0.029919213,0.11432633,-0.10322644,-0.022524282,0.019756543,-0.09648607
0,1,4,18,0.036201503,-0.017594695,-0.0884726,-0.05657411,0.13370544,-0.09632204,-0.0068715406,-0.025661848,0.040660013,-0.07260482,0.105829224,0.078665756
0,1,5,18,-0.06480173,-0.07317653,0.071339674,0.04383705,0.08320114,-0.08882857,-0.019345932,-0.09123671,-0.0009956524,0.032392457,-0.06394812,0.01955662
0,1,6,18,-0.027022863,0.7166196,0.44858205,-0.1368875,0.08948722,-0.060433526,-0.14115763,0.055903003,-0.041364603,-0.019637011,0.051994722,0.06827091
0,1,7,18,0.0450663,-0.00413806,-0.19635855,-0.1553504,0.06231131,0.027416416,0.074720055,0.020043982,0.0039400784,-0.023771217,0.025893247,0.10767732
0,1,8,18,0.018625272,0.020920075,0.10706065,-0.081084184,-0.088338435,-0.021291237,0.083011426,-0.07647739,0.12272424,0.1060455,0.115251645,0.021521218
0,1,0,19,-0.07657783,0.4398196,0.18826962,-0.027446322,0.32442558,-0.03442791,-0.09200638,0.004439616,0.03774558,0.017672613,0.05115467,-0.018642297
0,1,1,19,0.09115807,-0.018731818,-0.08404268,-0.07504926,-0.038953613,0.08748163,0.05402299,0.13914947,-0.03738143,-0.106948845,0.021026654,-0.063126735
0,1,2,19,0.10357706,-0.09703745,0.06414854,-0.03693952,-0.091276735,0.091426894,0.007560335,0.09533728,-0.009292631,0.008787481,0.048341293,-0.09504363
0,1,3,19,0.08284303,0.30194333,0.054513574,-0.13224863,0.18799642,-0.22297762,-0.0885412,0.1611563,-0.10325046,-0.012613946,-0.058660056,-0.049513143
0,1,4,19,-0.03374622,-0.078099914,-0.22410579,-0.051740304,0.04755421,0.18348853,0.026200175,0.032333266,0.029930094,-0.072245814,0.024064437,-0.075408265
0,1,5,19,0.027227096,-0.08343407,0.021793373,-0.005980447,-0.0046664583,0.04367215,-0.010593742,-0.08595513,0.054762587,-0.09494187,-0.10585905,0.052928634
0,1,6,19,0.06682432,0.28868267,-0.0037166693,-0.10128132,0.16129553,-0.037822988,-0.07712089,0.09933269,-0.033586785,-0.040303987,-0.059662577,-0.0060538333
0,1,7,19,0.10541444,-0.027158633,-0.25296715,-0.1855319,-0.0049961363,0.09869875,-0.0888194,0.12238418,-0.029682858,0.13690543,0.11178226,0.026145227
0,1,8,19,-0.03306764,-0.072137445,0.03708101,0.085422575,-0.07631992,0.105764516,-0.10595635,0.029750608,0.10294738,0.061341885,0.064765014,0.010595597
0,1,0,20,-0.045621153,0.49420023,0.028543668,-0.17145558,0.29187655,-0.3428277,-0.23866335,0.33641133,0.01260182,-0.05092392,-0.0509823,-0.08552974
0,1,1,20,0.05900066,-0.06269705,-0.1652617,0.012021917,-0.047796108,-0.07428652,0.0035776861,-0.14666541,-0.028056683,0.17681359,0.1651633,0.11019231
0,1,2,20,-0.053836092,0.10319609,-0.058686867,0.12580869,0.004238677,0.095570736,-0.110732794,0.032657973,-0.027870443,-0.10436293,-0.05416065,-0.06683004
0,1,3,20,-0.036910042,0.50225395,0.24541615,-0.1113585,0.32400802,-0.23741254,-0.122367665,-0.043692492,-0.078779936,-0.053005576,0.010771882,0.066404335
0,1,4,20,0.0774711,-0.08383807,0.0013148965,-0.095024556,-0.029105118,-0.08138644,-0.016735,-0.11448497,0.051023927,-0.005655648,0.098557614,-0.0131322965
0,1,5,20,0.054225978,0.029853113,0.06122931,-0.04189965,-0.04648894,0.10352225,-0.103578225,-0.021320567,0.05453486,0.051726002,0.050004475,-0.0964123
0,1,6,20,-0.08441677,0.57142395,0.24171738,0.06755524,0.33012855,-0.18888044,0.09870865,-0.2805986,-0.10407795,0.112401195,0.000995184,0.09677786
0,1,7,20,-0.054753702,-0.072842546,-0.11901367,-0.0032615238,-0.024482891,0.011502034,-0.07315791,0.10192703,-0.07379687,-0.037219662,-0.02356618,-0.02374605
0,1,8,20,0.0940349,-0.058927406,0.015526064,0.05882506,0.024356775,-0.08353801,0.066665046,-0.004458919,-0.03964461,-0.009569982,-0.05239781,-0.08425662
0,1,0,21,-0.015949285,0.99817777,0.31046534,0.08913842,-0.19934162,-0.29019994,-0.05265718,-7.122908e-05,0.017596262,0.0863052,-0.024370348,-0.033848293
0,1,1,21,0.09039644,-0.08809873,-0.16060561,0.0013681359,-0.09773678,0.14666395,0.0050499644,0.009974017,0.12543818,0.15477407,0.008505221,-0.051438306
0,1,2,21,-0.10683974,-0.055125553,-0.008387923,0.06244553,-0.07854578,-0.06941911,-0.007324919,-0.01796814,-0.0808916,-0.032297913,0.04381133,0.053697027
0,1,3,21,0.09984287,0.999968,0.11600475,0.13295892,0.116869256,-0.0863752,0.13722174,-0.027198793,0.021404402,0.14244503,-0.1019512,-0.08254667
0,1,4,21,0.0005766378,-0.100775175,-0.006726563,0.022550864,-0.122,0.11525972,0.026580336,0.01448214,0.08997514,-0.035380032,-0.026954977,0.020261414
0,1,5,21,-0.09139127,-0.11000592,-0.022765145,0.043813232,-0.11215734,0.08134884,-0.083760664,-0.097712345,0.08772142,0.0622021,0.118316054,-0.09476381
0,1,6,21,0.067561656,0.99996907,0.20636877,0.19721979,0.18244341,-0.06709971,0.16105199,-0.1823197,-0.15967418,0.07444759,-0.031133134,0.07181857
0,1,7,21,-0.03933571,0.0119275525,-0.010019498,-0.12266377,0.004187108,0.1278602,0.12764125,0.0017479974,0.017830245,0.09167808,-0.106638364,0.1089128
0,1,8,21,-0.017996535,0.00030962378,0.070900045,0.07160233,-0.0056346296,-0.05939149,0.06879259,-0.04704748,0.0055307746,0.024688657,-0.08880094,0.09004571
0,1,0,22,0.029130517,0.8384576,0.33152276,0.065212585,-0.32783294,0.30406865,0.10290608,-0.025695562,-0.1311167,-0.0884161,0.10662471,0.04299819
0,1,1,22,0.029177355,0.070344575,0.04387587,0.1157447,-0.004855653,0.104475796,-0.13353162,0.13576308,-0.01784356,-0.14848867,0.058664013,-0.07983796
0,1,2,22,0.016552517,0.070214994,0.06338883,-0.006612801,0.025251493,0.097593926,-0.041124552,-0.11049211,0.058844324,-0.06685408,0.09612656,-0.057036705
0,1,3,22,0.044906642,0.99995136,0.15523297,0.061946247,-0.23301518,-0.05222961,-0.0016717853,0.157093,-0.119475774,-0.06859169,0.038701452,0.04818611
0,1,4,22,0.06343124,0.078444,-0.11761483,0.11049604,0.058699895,-0.019020766,0.012619712,0.11377283,-0.021301586,-0.07256353,0.023708353,0.057515062
0,1,5,22,-0.107932866,0.051587112,0.030927889,0.0008970532,-0.036854044,0.12816362,0.018272437,-0.08954145,0.04828154,0.0811891,-0.020705989,-0.03244506
0,1,6,22,-0.07665995,0.98636407,0.13366847,-0.07411179,-0.13144358,-0.14257285,-0.0658032,0.13033238,0.06580563,-0.04829657,-0.034458295,-0.060052846
0,1,7,22,-0.08770083,-0.09933856,-0.06781827,0.036384113,0.032026432,0.010997859,0.031706553,-0.024248604,-0.08819046,-0.06157706,-0.06375941,-0.078570776
0,1,8,22,0.068939365,-0.10945926,0.05056367,0.0472316,0.076694906,0.13574108,-0.066248365,-0.013561897,-0.08717728,-0.05181006,0.030688386,0.003471762
0,1,0,23,0.0042381375,-0.36014256,-0.117513284,0.08383255,-0.06447515,-0.044084422,0.09295409,-0.09981423,0.056535542,-0.12117286,0.054750554,0.04192779
0,1,1,23,0.0041247155,0.0925728,0.11316211,0.056871835,-0.08249649,-0.07024488,0.120051704,0.044768754,0.02758239,-0.025048913,0.06347924,0.09429937
0,1,2,23,-0.1033998,-0.010245115,-0.10243828,-0.12747906,-0.06527418,0.045364052,0.022605665,0.091329284,-0.103418976,-0.0020075508,-0.051523153,-0.06123152
0,1,3,23,0.010226459,-0.35015666,0.06425543,0.056404654,-0.14223053,-0.06952711,-0.057269394,-0.041937336,0.09453503,-0.019686136,-0.07754936,-0.1116085
0,1,4,23,0.0284208,-0.062231768,0.0061617545,-0.03309792,0.000607329,0.0034958743,-0.05846446,0.059460647,-0.05947263,-0.02685961,0.09721181,-0.031153359
0,1,5,23,-0.09936125,-0.10206531,0.037122525,-0.10107051,-0.054782834,-0.07320391,0.087765805,0.033447154,-0.018465387,-0.10777617,0.098694175,0.067421205
0,1,6,23,0.092848144,-0.19509523,-0.07423901,-0.062256712,-0.016241707,0.03783926,-0.034617778,0.1268661,0.113088004,-0.02439722,-0.06627447,-0.121145874
0,1,7,23,-0.10262523,-0.026768446,0.071996436,0.09228459,-0.030890187,0.008922126,-0.0077234963,0.03781454,-0.08386472,0.061558623,0.045704857,-0.0608436
0,1,8,23,-0.0397253,-0.106694035,0.021061324,0.050394714,-0.026433583,-0.069097765,0.07969602,0.09794428,0.04567896,-0.08071525,0.03764988,0.028660841
0,1,0,24,-0.004445838,-0.8756914,-0.2564263,0.0028702484,0.14829427,-0.14813554,-0.0328861,0.09130092,-0.08624984,0.06828559,0.05777515,0.01774128
0,1,1,24,-0.031760354,0.10418824,-3.3701086e-05,-0.10859624,0.0055272314,0.17538905,-0.07735557,-0.011242385,0.045140553,-0.029472336,0.028701497,-0.10937486
0,1,2,24,0.10918302,0.03318303,0.01807823,-0.03716046,-0.038739074,-0.015563464,-0.026719704,-0.06438279,-0.07718051,-0.091616094,-0.057104662,0.055308647
0,1,3,24,0.0844839,-0.962748,-0.07409099,-0.005817981,0.18855128,0.13364221,-0.065436736,0.07766684,0.056258895,0.064204454,-0.06796885,-0.08983073
0,1,4,24,-0.048720706,-0.0018009618,0.079541095,-0.13742314,-0.084222,0.069064885,-0.025550812,0.09707351,-0.09866741,0.12693729,0.11023781,0.09204591
0,1,5,24,-0.06624603,-0.034580864,0.08901078,-0.10467237,-0.021976477,0.0032298246,-0.0062042624,-0.03728827,-0.10893157,0.010439303,0.034663416,-0.08168891
0,1,6,24,0.0058234115,-0.9083157,-0.07102936,-0.04381977,0.11017806,-0.0024918544,0.034946732,-0.037515804,-0.08775902,0.010569877,-0.13624758,0.06054768
0,1,7,24,-0.013455713,0.05780237,0.066054374,-0.14425616,-0.1175432,0.14349075,-0.013872923,-0.07561425,0.09975748,-0.0015585951,0.10553274,0.09858092
0,1,8,24,-0.058508445,-2.4318695e-05,-0.05948725,-0.04216122,0.035837486,-0.0028446692,0.008353315,0.09156198,0.084178075,0.09416706,-0.023185791,-0.0888147
0,1,0,25,0.056221176,-0.04130981,-0.16524331,0.25120744,-0.38913465,0.84603196,-0.0351967,-0.45283166,-0.08864989,-0.070141755,0.046829596,-0.015006313
0,1,1,25,-0.021374492,-0.019302778,0.15630993,0.028506082,-0.010016974,0.118953,-0.11568616,-0.15212128,-0.15926489,-0.07499585,-0.053280894,-0.0053362176
0,1,2,25,0.048714925,0.028725035,0.055071093,-0.002399859,-0.06813265,-0.090390645,-0.045508064,0.029145665,0.026186971,-0.040483303,0.07786946,-0.03218048
0,1,3,25,-0.1171281,-0.33866468,-0.15549234,0.27128634,-0.29097936,0.2898992,0.07685822,-0.040329278,0.032633908,-0.16350481,-0.04732139,-0.07191274
0,1,4,25,-0.0005254485,0.059206285,0.008009386,-0.0225432,0.040986564,0.1697987,-0.08270451,-0.1667954,-0.004601488,-0.11448906,-0.08096383,0.041276775
0,1,5,25,0.010688746,0.083649285,0.08645748,0.029823173,-0.08920179,-0.020314632,-0.06091265,0.1006544,-0.0029653336,-0.057694703,0.020976396,0.014712431
0,1,6,25,0.020074517,-0.39727953,-0.3751921,-0.029423159,-0.30695453,-0.17471491,-0.049534764,0.14232823,0.06713067,0.015799785,-0.039021134,-0.09989386
0,1,7,25,0.014849181,0.0723268,0.038598817,0.06407126,0.18516372,-0.012857511,-0.1777263,0.024416858,-0.13971935,-0.061585974,-0.0917819,-0.093778744
0,1,8,25,-0.08889452,-0.022966176,-0.06870556,0.050144766,-0.09708346,-0.06475987,-0.09413712,0.0493562,-0.058039725,-0.045257065,-0.07322089,0.040199615
0,1,0,26,0.026476517,0.11931084,0.037300292,0.034062464,-0.002768605,0.1254102,0.024235541,-0.110775165,0.02578896,-0.052185226,-0.044195727,-0.06777448
0,1,1,26,-0.017659312,-0.035020366,0.00806258,0.010789994,-0.12300853,0.14688753,-0.008064001,-0.038429983,0.12944192,-0.035249855,0.0020839246,-0.03810215
0,1,2,26,-0.06691955,0.10387359,0.02713468,-0.07971256,-0.04186796,-0.07207172,-0.022367254,-0.1027434,0.042344533,0.071392775,0.09456449,-0.106359825
0,1,3,26,0.06474531,0.04054194,-0.09910292,-0.106930874,-0.093277685,0.09517189,-0.018879844,-0.006246291,-0.04918131,0.015195207,0.011852583,0.00041638504
0,1,4,26,-0.053094596,0.025357611,-0.088578396,0.00014326938,-0.021326534,0.02218077,-0.13840233,0.0082816435,-0.08429841,0.050083593,0.08377105,0.08054032
0,1,5,26,0.002044907,0.031872146,0.023275428,-0.011070681,0.08845114,0.013725417,-0.074195534,0.005572915,-0.056069255,-0.05988828,-0.006498928,0.10935927
0,1,6,26,0.022770673,0.022969782,-0.009910986,0.08064576,-0.013232134,-0.1646595,0.017926631,0.10137763,0.08756111,-0.07180045,0.05114408,-0.085559115
0,1,7,26,-0.042102005,-0.034576923,0.03143886,0.07069335,-0.08193859,0.011173803,0.056810234,-0.13454822,0.05233342,-0.028694384,0.08830829,0.093869455
0,1,8,26,0.051817227,0.057606556,0.07363813,-0.01895078,0.073453054,0.05693401,-0.020323671,-0.04296788,-0.103439175,0.08876853,-0.10157155,0.04907734
0,1,0,27,0.05346559,-0.059954748,0.11021355,0.33284098,-0.29800656,0.36218077,0.26156053,-0.4765673,-0.11023424,-0.026563734,0.08201672,-0.0017184129
0,1,1,27,-0.12303448,0.023155369,-0.038136076,0.14388387,-0.016142957,0.021413669,-0.22848925,-0.09762708,-0.008701159,-0.027118802,-0.027650071,0.022779845
0,1,2,27,0.04074022,0.06083203,-0.041772217,0.06402559,-0.09385875,-0.111158825,0.097599514,0.049074955,-0.09658068,-0.07893239,-0.037063763,-0.03299097
0,1,3,27,0.051647626,-0.16624136,-0.11255893,0.10941892,-0.19930741,-0.0064588822,0.06135129,0.038242813,0.017821178,-0.013310111,0.07211613,0.05505948
0,1,4,27,-0.069323465,-0.07778916,-0.03408158,0.049115356,0.112930365,-0.00012430278,-0.16360001,-0.16408375,-0.15567046,-0.11230595,-0.08528648,-0.10818972
0,1,5,27,-0.101848274,0.10129728,0.009514093,-0.08928683,0.029479656,0.06392113,0.0698799,-0.0866949,-0.036473133,0.10499621,-0.101404175,-0.041308507
0,1,6,27,-0.034101754,-0.09609928,-0.2612076,-0.006425737,-0.014399038,-0.19774307,-0.020987274,0.41795835,0.21204238,0.06359869,-0.104497686,-0.06518046
0,1,7,27,-0.06674685,0.04036244,0.120283805,-0.075496875,0.05966518,-0.16726364,-0.025985405,-0.0014771094,-0.04037203,-0.0052404753,0.12092934,0.10125745
0,1,8,27,-0.056471147,-0.0032032207,-0.070458055,-0.09879147,-0.063698575,0.046493534,-0.07458827,-0.09875805,0.04637668,-0.09649825,0.10748003,-0.094359785
0,1,0,28,-0.07961923,-0.45610562,-0.14075303,0.10432558,-0.08279937,-0.03176618,0.0475076,-0.028826213,-0.07665554,-0.02712847,0.04218661,0.051025692
0,1,1,28,0.045899376,-0.09208376,-0.02363803,-0.0057090465,-0.077845864,0.0072849463,0.0034083363,-0.030297505,0.0072226385,-0.11636238,-0.0062000453,0.09494262
0,1,2,28,0.10005716,0.07505991,0.096989,-0.05382427,0.047814317,-0.015020817,0.03699971,0.064431466,0.0031195385,-0.006002495,0.087596,-0.06317108
0,1,3,28,-0.02686581,-0.43465275,-0.06638919,-0.011684338,-0.10207054,-0.039227802,0.01771429,0.12155457,0.0745942,0.015672399,-0.06734128,-0.0067564035
0,1,4,28,-0.09398731,-0.00712654,-0.040750425,-0.07629959,0.0692199,-0.10946586,-0.05957721,-0.0038428172,-0.036431715,-0.10387648,0.078499794,-0.0076188743
0,1,5,28,0.08434378,-0.038628854,-0.0027730167,0.03583232,0.0040587345,-0.073989265,-0.10063549,0.08399276,0.060243215,-0.056721117,0.023004366,0.062039725
0,1,6,28,0.090343095,-0.532559,0.008637306,-0.016640818,0.008295101,0.078870796,0.07982045,0.12961003,-0.07145946,0.07313513,-0.04693596,0.024728524
0,1,7,28,-0.08518352,0.05698394,0.16578327,-0.018517671,-0.016678235,0.04134323,0.12725377,-0.035056934,-0.084614515,0.0613401,-0.09360104,0.060396887
0,1,8,28,-0.050187204,0.049896874,-0.08738658,-0.08657313,0.0939045,0.108511016,0.03255666,-0.09337514,0.03495164,-0.031885598,0.055836912,0.016298927
0,1,0,29,0.015294622,-0.312491,0.08324514,0.33883536,-0.00013755666,0.27296835,0.1585516,-0.4044396,0.047782175,-0.10500593,0.10213635,-0.002506228
0,1,1,29,-0.0966314,-0.012117282,-0.045900438,-0.08561071,-0.04615993,0.08847791,-0.19550419,-0.11035628,-0.09761727,-0.07871478,0.053460326,0.027924098
0,1,2,29,-0.034476858,-0.012622409,-0.037796244,0.0698456,-0.0414245,-0.03699592,-0.012649976,-0.052333117,0.06012929,-0.023009213,0.048362587,0.016220935
0,1,3,29,0.09348761,-0.576166,-0.23348014,0.116673514,-0.18607433,-0.05325715,-0.0038696914,0.08798771,-0.04708982,0.041236747,0.055906285,0.13854794
0,1,4,29,-0.033985976,-0.02724009,-0.0038065878,0.079286784,0.034933925,0.06324232,-0.15591864,-0.09549369,-0.075456955,-0.020740384,0.05433972,0.039330773
0,1,5,29,0.014466877,-0.10789887,0.03546775,0.12998341,-0.059348796,0.08360865,-0.09961394,0.10536561,-0.061180256,-0.06460549,0.012660919,0.099571235
0,1,6,29,-0.07922685,-0.53829426,-0.24270207,-0.15481977,0.01786543,-0.18938746,0.0123061715,0.27882528,0.14633319,-0.05608658,0.08871671,0.11605417
0,1,7,29,-0.117652304,0.049126096,0.13199094,0.01795672,0.050069883,-0.07042053,-0.014838352,-0.013617525,-0.062155638,-0.008457555,0.06608191,-0.017019063
0,1,8,29,-0.028196162,-0.019820385,-0.10395653,-0.026802793,-0.077924415,-0.025900016,0.026038848,-0.059468973,0.09437373,-0.031118667,-0.0031762738,0.10794812
0,1,0,30,0.055035546,0.28442362,-0.0017674188,0.112067826,-0.020909823,0.0074572107,0.03097824,0.091338776,-0.045595422,-0.05900214,0.09377806,0.08264246
0,1,1,30,-0.019527705,0.023344226,-0.124187045,-0.01862111,-0.03273354,-0.01293388,-0.073971204,-0.028520906,-0.091770165,0.046830982,0.12512353,-0.011818089
0,1,2,30,0.044711266,0.019780807,0.045645215,-0.053055078,-0.058529936,-0.08088543,0.0043350756,0.07031114,-0.07063822,-0.025735797,-0.0024404696,-0.013506323
0,1,3,30,-0.0024806438,0.35902387,0.13080736,-0.039511744,0.1559871,0.016435906,-0.024791352,0.08771622,-0.10075312,0.08195269,-0.052820638,0.052234713
0,1,4,30,0.014122526,0.09878754,0.0021312549,-0.1157594,0.011991112,-0.045886207,0.076333836,-0.066074096,0.110525794,-0.09060429,-0.033994563,0.10512502
0,1,5,30,-0.018377215,0.00031231344,-0.015195422,-0.086014815,-0.062160123,-0.04926737,0.051343538,-0.054787822,0.09864534,0.06468671,-0.09184039,-0.10320953
0,1,6,30,0.0403436,0.2600059,0.079485476,0.1163989,0.09156196,0.14253256,0.07609248,-0.060232133,-0.0774682,0.075873226,-0.04538681,0.08933374
0,1,7,30,-0.09825905,-0.003047198,-0.040495753,-0.070224136,-0.0150865195,-0.019933553,-0.041682217,0.01984673,-0.0028222168,-0.05140103,0.000788994,0.03220979
0,1,8,30,0.027465548,0.03371384,-0.105034575,0.055999454,-0.03987079,-0.07891301,-0.04969283,-0.06330437,-0.04480742,-0.055591103,-0.0009087857,-0.079581544
0,1,0,31,0.055873223,-0.5289101,-0.14322735,0.117713206,0.054009333,0.29594854,0.15938163,-0.22329322,0.032190707,-0.08901396,0.03975778,0.04166149
0,1,1,31,-0.076350234,-0.09448801,0.11210221,0.04487519,0.07685192,0.0813968,0.00038361715,0.027925147,-0.11762767,-0.163318,-0.070848495,0.0025848672
0,1,2,31,-0.015456415,0.033888914,0.06621865,0.14499299,-0.029274898,0.11298357,0.11054356,0.028938107,0.06721988,0.011297453,0.110958844,-0.0025244057
0,1,3,31,0.030652585,-0.45608407,-0.074098304,0.0061329426,0.027488464,0.038425855,-0.06416129,0.096283734,-0.052321605,-0.04896086,0.019656941,0.108470276
0,1,4,31,-0.011830015,0.06371219,0.011969639,0.026929395,0.08011903,0.09475314,0.09420984,0.04620775,0.06027726,-0.051557325,0.038147055,0.08000379
0,1,5,31,0.08631047,0.1089504,0.025376476,0.082194716,-0.0008463747,0.035258118,0.020927541,0.009033836,-0.038397234,0.026372144,-0.022956153,-0.018459879
0,1,6,31,0.03110567,-0.5225577,-0.016324105,0.022521116,-0.17432266,-0.23704366,0.03269803,0.11943637,-0.055492423,0.046284907,-0.07084438,0.0062790094
0,1,7,31,0.061399188,0.01532606,-0.011409223,0.039341718,-0.08750006,-0.05872226,0.08373081,-0.10291014,-0.13454773,0.08664997,-0.114674576,-0.089432344
0,1,8,31,-0.008228038,0.08083669,-0.03701254,0.005058218,0.16332288,0.13426107,0.0058619156,0.05677574,0.007923336,0.051118575,-0.06036649,-0.0062377825
0,1,0,32,-0.08245548,0.31292534,0.037653767,0.02323336,-0.21608117,0.50888664,0.15335439,-0.35814142,0.029593213,0.08784949,0.10338705,0.083716966
0,1,1,32,-0.031179382,-0.10347984,0.06575637,0.107116535,0.08232815,0.0037007385,0.043942098,0.0031832699,-0.003707251,-0.07401074,0.024753787,-0.09300469
0,1,2,32,-0.04813361,-0.08059093,-0.027991042,-0.061468955,-0.013087515,0.0076757404,0.015713327,-0.025454134,0.042683538,-0.06416106,0.10889842,0.027376391
0,1,3,32,-0.07613367,0.29502735,-0.09853646,-0.066482194,-0.25172305,0.31666073,0.052140407,0.0912905,0.10221327,-0.021156741,0.055573758,0.08806922
0,1,4,32,0.07448236,0.087066226,-0.1061562,-0.10980476,0.009468466,0.04975908,-0.065545,0.05907526,-0.00085651415,0.051618963,0.06850257,-0.011067122
0,1,5,32,0.018399006,-0.013134971,0.031253107,0.034431968,-0.1046907,0.09406981,0.10076713,0.028015845,0.097076386,0.11447337,0.094044745,-0.08913982
0,1,6,32,-0.0049721873,0.14928955,0.05170011,-0.027451156,-0.23216915,0.037990123,-0.09845358,0.10811886,-0.016154865,-0.03954024,-0.09157655,-0.07683232
0,1,7,32,-0.0102673005,0.08780085,-0.10115502,0.07276175,-0.076224275,-0.005799137,-0.0034662571,-0.003444751,0.032599825,-0.03942696,0.040765636,-0.06715764
0,1,8,32,-0.086661935,0.069262765,-0.050397504,0.043543424,-0.10962615,0.009111214,-0.0492228,-0.09907038,0.037600026,-0.10492998,-0.08674824,0.05525265
0,1,0,33,-0.040061507,0.47411513,0.198621,-0.19729865,0.30511692,0.36276126,0.33884865,-0.4190966,-0.20761271,0.056750737,0.041247934,0.023942003
0,1,1,33,-0.005441063,-0.063936405,0.008852187,-0.06688014,0.052309137,0.065997325,-0.028578512,-0.0093570445,0.13086633,0.028386291,0.0027133625,0.040245406
0,1,2,33,0.052002702,-0.004644938,-0.03674461,-0.017251398,0.06951617,-0.10494154,0.01677876,-0.0031600893,-0.07536473,-0.0025661911,0.12170022,-0.031140141
0,1,3,33,-0.012706214,0.5427997,0.112459175,-0.110470735,0.20355026,-0.12817332,-0.060122874,0.09946731,-0.10469975,-0.06451626,-0.09545449,-0.013452541
0,1,4,33,-0.08099198,-0.06895734,-0.072101764,-0.08748647,-0.07203544,-0.035623908,-0.043797012,-0.07717175,0.008078477,-0.007068005,0.009409307,-0.090342484
0,1,5,33,-0.088978626,-0.016637534,0.031971775,0.06439687,-0.057208575,0.00873946,0.08216924,0.042165406,-0.012974098,-0.0074834386,0.03434433,-0.05579167
0,1,6,33,0.015903238,0.5039741,0.12951775,-0.034954395,-0.045724418,-0.55624044,-0.21395524,0.43211982,-0.006574938,0.012714304,-0.108185105,0.054410502
