Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
4.200000000000001,-1.6590535423115769,6.633111485642019,15.646039033776617,0
4.199999999999999,-1.5737915093245176,6.633111485642019,15.242432953663126,0
4.2,-1.4958291803894395,6.633111485642019,14.849104116412946,0
4.200000000000001,-1.4242869175801174,6.633111485642019,14.467342166710921,0
4.199999999999999,-1.358276100242228,6.633111485642019,14.098021264655529,0
4.200000000000001,-1.297192202131897,6.633111485642019,13.74167457813411,0
4.199999999999999,-1.240446544544984,6.633111485642019,13.398659159608428,0
4.200000000000001,-1.1876461697892582,6.633111485642019,13.069145727655325,0
4.2,-1.138263123536746,6.633111485642019,12.753106142598597,0
4.2,-1.0919268236765614,6.633111485642019,12.4504334851419,0
4.200000000000001,-1.048482965356082,6.633111485642019,12.160865069411955,0
4.200000000000001,-1.0074872451360095,6.633111485642019,11.884058461968039,0
4.199999999999999,-0.9688596367802951,6.633111485642019,11.619762810130851,0
4.199999999999999,-0.9322412715664643,6.633111485642019,11.367570625279313,0
4.2,-0.8977005690466198,6.633111485642019,11.127161972669683,0
4.2,-0.8647788776938902,6.633111485642019,10.898060918384601,0
4.2,-0.8335955051980568,6.633111485642019,10.679938087281016,0
4.2,-0.803888350908549,6.633111485642019,10.472366397052497,0
4.2,-0.775581055481371,6.633111485642019,10.274894895990826,0
4.2,-0.7486313613860531,6.633111485642019,10.087088153894229,0
4.2,-0.7228396338059029,6.633111485642019,9.908531005589396,0
4.199999999999999,-0.6981705718257931,6.633111485642019,9.738733788624018,0
4.2,-0.6745553765952406,6.633111485642019,9.57737394128526,0
4.2,-0.651930473465375,6.633111485642019,9.424086362325113,0
4.2,-0.6302436670574206,6.633111485642019,9.278552560897083,0
4.2,-0.5893915853121421,6.633111485642019,9.00865601324142,0
4.2,-0.5516536871082102,6.633111485642019,8.765365062954004,0
4.199999999999999,-0.5167179017815309,6.633111485642019,8.54630236815757,0
4.199999999999999,-0.48431379304840183,6.633111485642019,8.349198906236097,0
4.2,-0.42623833854309334,6.633111485642019,8.013440066316491,0
4.199999999999999,-0.3758328696117803,6.633111485642019,7.74292768614373,0
4.200000000000005,-0.3317702212068223,6.633111485642019,7.5243227714204295,0
4.199999999999995,-0.29308672161724025,6.633111485642019,7.347415101933393,0
4.200000000000011,-0.2590465042480727,6.633111485642019,7.2046607726111915,0
4.200000000000005,-0.22907392271808646,6.633111485642019,7.090240885651951,0
4.200000000000027,-0.2027402947634136,6.633111485642019,6.998914387852665,0
4.199999999999961,-0.17940554242465576,6.633111485642019,6.925794638033153,0
4.199999999999983,-0.15886682018687376,6.633111485642019,6.866978377445548,0
4.2000000000000135,-0.14999999999999672,6.633111485642019,6.84327255066097,0
2.6852757011422685,-6.0,11.981617546586335,25.0,1
2.685319569400952,-6.0,11.981617546586335,25.000003974254582,1
2.6853634289197927,-6.0,11.981617546586335,25.00000794850598,1
2.68545113165563,-6.0,11.981617546586335,25.00001589699633,1
2.6856264722429195,-6.0,11.981617546586335,25.000031793926837,1
2.6859768960713337,-6.0,11.981617546586335,25.000063587586055,1
2.686676730289608,-6.0,11.981617546586335,25.00012717408316,1
2.688072460938216,-6.0,11.981617546586335,25.000254343647896,1
2.690848989323869,-6.0,11.981617546586335,25.000508667609836,1
2.6936089247052077,-6.0,11.981617546586335,25.00076297639731,1
2.6990777929438767,-6.0,11.981617546586335,25.001271514794098,1
2.704490612235051,-6.0,11.981617546586335,25.001779965839205,1
2.709852803113522,-6.0,11.981617546586335,25.002288314420582,1
2.7204509662477365,-6.0,11.981617546586335,25.00330472689052,1
2.730882117447192,-6.0,11.981617546586335,25.004320638851254,1
2.7512975080320157,-6.0,11.981617546586335,25.006350112210953,1
2.77118011545154,-6.0,11.981617546586335,25.008375829418014,1
2.790578311255527,-6.0,11.981617546586335,25.010397015699994,1
2.80952436505117,-6.0,11.981617546586335,25.012413128647438,1
2.8280392069571745,-6.0,11.981617546586335,25.01442388334891,1
2.863862243263676,-6.0,11.981617546586335,25.01842869660112,1
2.8981450461849287,-6.0,11.981617546586335,25.022411066132065,1
2.9310281595653507,-6.0,11.981617546586335,25.02637206857287,1
2.9624755335883677,-6.0,11.981617546586335,25.030313234993116,1
2.992683024492337,-6.0,11.981617546586335,25.03423620676341,1
3.0216410263437137,-6.0,11.981617546586335,25.03814246845741,1
3.0760523495785157,-6.0,11.981617546586335,25.045910445123127,1
3.118225738139014,-6.0,11.981617546586335,25.052361675482757,1
3.1576202127460338,-6.0,11.981617546586335,25.058780733416143,1
3.194478334117944,-6.0,11.981617546586335,25.06517125015222,1
3.2289840506998706,-6.0,11.981617546586335,25.071536723404563,1
3.2613140992150997,-6.0,11.981617546586335,25.077879187290137,1
3.32003818826049,-6.0,11.981617546586335,25.090509061335638,1
3.371809403765549,-6.0,11.981617546586335,25.10308314630072,1
3.4175968310923386,-6.0,11.981617546586335,25.115616779295067,1
3.458272153048598,-6.0,11.981617546586335,25.128123694959925,1
3.494466172434138,-6.0,11.981617546586335,25.140613818694305,1
3.5268614765184987,-6.0,11.981617546586335,25.15309860145294,1
3.5558513894789483,-6.0,11.981617546586335,25.16558286652986,1
3.582041110925955,-6.0,11.981617546586335,25.178080215959938,1
3.60550594090721,-6.0,11.981617546586335,25.190585371719408,1
3.6269391037732754,-6.0,11.981617546586335,25.203107608163805,1
